application_id,age,city_tier,employment_type,employment_years,annual_income_inr,residence_type,bureau_score,credit_inquiries_6m,overdue_accounts,existing_emi_inr,bank_balance_inr,loan_type,loan_amount_inr,loan_term_months,interest_rate,proposed_emi_inr,foir,loan_to_income_ratio,default
INR0022729,62,Kolkata,Salaried,28.4,1376946.0,Rented,704.0,0,0,26570.0,107028.0,Home Improvement,568454.0,24,14.58,27448.0,0.4708,0.4128,0
INR0009926,52,Ahmedabad,Professional,15.6,547247.0,Owned,725.0,0,0,6831.0,102089.0,Consumer Durable,194323.0,60,11.1,4235.0,0.2426,0.3551,0
INR0090815,45,Mumbai,Salaried,23.8,721286.0,Rented,609.0,0,0,37323.0,147745.0,Personal Loan,213714.0,12,16.83,19474.0,0.9449,0.2963,0
INR0082133,34,Mumbai,Salaried,8.4,3107327.0,Rented,701.0,0,0,81324.0,240468.0,Business Loan,825691.0,24,14.18,39713.0,0.4674,0.2657,0
INR0009664,40,Mumbai,Self Employed,7.1,471917.0,Owned,638.0,1,0,11444.0,37227.0,Personal Loan,192747.0,48,14.23,5289.0,0.4255,0.4084,0
INR0033545,45,Tier 2/3,Salaried,17.6,234098.0,Family Owned,655.0,0,0,6726.0,18276.0,Two Wheeler,33163.0,36,13.71,1129.0,0.4026,0.1417,0
INR0069042,55,Kolkata,Salaried,17.5,298197.0,Family Owned,687.0,1,0,6422.0,83310.0,Business Loan,227718.0,36,14.53,7841.0,0.574,0.7636,0
INR0011640,25,Kolkata,Salaried,0.1,488144.0,Owned,625.0,3,0,1451.0,11408.0,Two Wheeler,50089.0,36,19.13,1839.0,0.0809,0.1026,0
INR0003568,47,Tier 2/3,Self Employed,20.7,393701.0,Rented,623.0,3,2,6965.0,657053.0,Two Wheeler,34240.0,24,19.87,1740.0,0.2653,0.087,0
INR0020409,64,Bengaluru,Salaried,40.0,536385.0,Owned,689.0,0,0,5039.0,12645.0,Home Improvement,113936.0,24,13.08,5421.0,0.234,0.2124,0
INR0059382,60,Tier 2/3,Self Employed,26.9,656623.0,Family Owned,821.0,0,0,9190.0,261543.0,Two Wheeler,68975.0,24,8.77,3144.0,0.2254,0.105,0
INR0078693,58,Chennai,Self Employed,33.2,702010.0,Owned,624.0,1,0,12141.0,65075.0,Personal Loan,127985.0,48,17.32,3714.0,0.271,0.1823,0
INR0010545,38,Tier 2/3,Salaried,11.2,353949.0,Rented,628.0,2,1,5637.0,121396.0,Personal Loan,88228.0,60,19.3,2303.0,0.2692,0.2493,0
INR0089955,61,Mumbai,Salaried,29.3,641432.0,Rented,682.0,1,0,5709.0,23976.0,Business Loan,194755.0,36,14.49,6703.0,0.2322,0.3036,0
INR0095493,42,Kolkata,Self Employed,12.3,545216.0,Rented,518.0,2,1,14353.0,43913.0,Business Loan,46185.0,36,21.43,1750.0,0.3544,0.0847,0
INR0068310,32,Bengaluru,Professional,5.1,765142.0,Rented,622.0,1,1,5659.0,92023.0,Business Loan,134808.0,24,17.8,6717.0,0.1941,0.1762,0
INR0005046,40,Delhi NCR,Professional,4.1,413347.0,Owned,545.0,1,2,8388.0,89769.0,Personal Loan,109451.0,60,22.47,3052.0,0.3321,0.2648,1
INR0049480,56,Delhi NCR,Salaried,23.0,387974.0,Family Owned,682.0,1,0,6609.0,107834.0,Personal Loan,101163.0,60,13.53,2329.0,0.2765,0.2607,0
INR0015788,36,Hyderabad,Self Employed,12.5,1930962.0,Rented,710.0,1,0,8836.0,169726.0,Business Loan,1429017.0,24,13.17,68054.0,0.4778,0.7401,0
INR0046488,32,Tier 2/3,Professional,5.8,2202128.0,Rented,572.0,1,2,49088.0,758336.0,Personal Loan,682562.0,36,20.78,25638.0,0.4072,0.31,0
INR0095960,24,Mumbai,Salaried,0.0,280858.0,Family Owned,465.0,1,2,11499.0,138802.0,Business Loan,94499.0,24,23.59,4977.0,0.7039,0.3365,1
INR0089313,65,Tier 2/3,Self Employed,37.9,671755.0,Owned,709.0,0,0,23111.0,131036.0,Business Loan,126592.0,36,11.11,4151.0,0.487,0.1884,0
INR0017337,37,Pune,Professional,9.0,220334.0,Owned,697.0,1,0,6617.0,13392.0,Personal Loan,44053.0,60,13.43,1012.0,0.4155,0.1999,0
INR0021710,49,Tier 2/3,Salaried,17.3,198011.0,Rented,619.0,2,2,9626.0,2780.0,Consumer Durable,64945.0,48,20.63,1998.0,0.7045,0.328,0
INR0082121,40,Kolkata,Salaried,8.7,267526.0,Owned,731.0,1,0,6777.0,105652.0,Personal Loan,48181.0,24,11.76,2263.0,0.4055,0.1801,0
INR0089991,29,Delhi NCR,Self Employed,0.0,456449.0,Owned,603.0,4,0,7853.0,45512.0,Consumer Durable,100258.0,48,17.28,2907.0,0.2829,0.2196,0
INR0059099,48,Pune,Self Employed,16.7,772329.0,Family Owned,691.0,1,0,30365.0,77144.0,Consumer Durable,100029.0,36,13.21,3381.0,0.5243,0.1295,0
INR0060665,24,Delhi NCR,Salaried,0.0,510134.0,Owned,647.0,1,0,3603.0,13642.0,Personal Loan,71442.0,18,16.56,4510.0,0.1908,0.14,0
INR0064414,37,Tier 2/3,Contract,5.0,120000.0,Family Owned,563.0,3,2,5331.0,27437.0,Consumer Durable,74562.0,36,22.57,2870.0,0.82,0.6214,1
INR0099622,51,Tier 2/3,Salaried,22.0,315642.0,Rented,562.0,2,0,2274.0,57465.0,Personal Loan,65415.0,36,18.29,2374.0,0.1767,0.2072,0
INR0032044,46,Tier 2/3,Salaried,19.3,221916.0,Owned,635.0,0,0,1964.0,74500.0,Business Loan,120252.0,24,14.78,5818.0,0.4208,0.5419,0
INR0078110,63,Bengaluru,Self Employed,28.5,355415.0,Rented,799.0,0,0,1056.0,38127.0,Personal Loan,112899.0,12,10.35,9944.0,0.3714,0.3177,0
INR0098826,58,Hyderabad,Self Employed,24.1,643483.0,Family Owned,767.0,0,0,5566.0,95811.0,Personal Loan,182924.0,60,10.41,3923.0,0.177,0.2843,0
INR0040867,64,Tier 2/3,Salaried,31.9,454175.0,Owned,676.0,1,0,11704.0,87464.0,Personal Loan,203176.0,36,14.35,6979.0,0.4936,0.4474,0
INR0038963,50,Mumbai,Salaried,30.6,7158389.0,Family Owned,849.0,0,0,8840.0,811516.0,Home Improvement,1042847.0,36,9.12,33219.0,0.0705,0.1457,0
INR0038091,57,Chennai,Self Employed,36.5,934543.0,Rented,711.0,1,0,5040.0,85798.0,Consumer Durable,281796.0,24,14.69,13622.0,0.2396,0.3015,0
INR0080081,26,Ahmedabad,Salaried,0.5,245581.0,Rented,567.0,2,2,9969.0,36176.0,Two Wheeler,53806.0,18,20.89,3508.0,0.6585,0.2191,0
INR0026188,53,Bengaluru,Self Employed,22.6,2338903.0,Owned,711.0,0,0,8317.0,124802.0,Personal Loan,453658.0,24,12.18,21394.0,0.1524,0.194,0
INR0066545,41,Tier 2/3,Salaried,0.1,350065.0,Rented,646.0,0,0,9355.0,88106.0,Personal Loan,97343.0,48,15.61,2739.0,0.4146,0.2781,0
INR0033690,64,Chennai,Salaried,33.6,1169482.0,Owned,759.0,0,0,31692.0,123379.0,Consumer Durable,176459.0,18,11.22,10697.0,0.435,0.1509,0
INR0095160,29,Chennai,Professional,0.0,809935.0,Owned,592.0,2,1,21358.0,42592.0,Consumer Durable,123822.0,12,19.27,11427.0,0.4857,0.1529,0
INR0085401,22,Hyderabad,Salaried,0.0,2402646.0,Owned,630.0,1,0,40806.0,251814.0,Two Wheeler,182669.0,18,15.21,11414.0,0.2608,0.076,0
INR0003510,56,Tier 2/3,Self Employed,36.6,488088.0,Owned,678.0,2,0,6253.0,60124.0,Personal Loan,160563.0,36,13.17,5423.0,0.2871,0.329,0
INR0061793,42,Mumbai,Salaried,16.3,782604.0,Family Owned,692.0,0,0,26610.0,14285.0,Personal Loan,132949.0,24,10.55,6169.0,0.5026,0.1699,0
INR0085769,29,Tier 2/3,Self Employed,0.0,345217.0,Family Owned,605.0,1,0,3552.0,20708.0,Consumer Durable,128011.0,36,18.11,4635.0,0.2846,0.3708,0
INR0048409,21,Kolkata,Salaried,0.0,197405.0,Rented,558.0,1,0,2740.0,9674.0,Consumer Durable,79913.0,18,20.14,5181.0,0.4815,0.4048,0
INR0030300,36,Tier 2/3,Self Employed,13.0,784896.0,Owned,713.0,0,0,25812.0,72198.0,Two Wheeler,452028.0,24,12.93,21474.0,0.7229,0.5759,0
INR0009048,56,Tier 2/3,Salaried,26.6,528452.0,Rented,604.0,1,0,14479.0,9581.0,Personal Loan,199082.0,24,16.58,9803.0,0.5514,0.3767,0
INR0025121,43,Tier 2/3,Self Employed,6.6,577754.0,Family Owned,668.0,0,0,17050.0,80083.0,Business Loan,225193.0,60,12.8,5101.0,0.4601,0.3898,0
INR0029119,50,Tier 2/3,Professional,20.3,2621244.0,Owned,698.0,0,0,20929.0,762737.0,Consumer Durable,1502348.0,36,13.22,50781.0,0.3283,0.5731,0
INR0002630,33,Mumbai,Professional,11.4,413219.0,Family Owned,741.0,0,0,7226.0,85191.0,Personal Loan,173749.0,24,11.9,8171.0,0.4471,0.4205,0
INR0018552,56,Delhi NCR,Salaried,29.2,989583.0,Owned,658.0,1,0,25815.0,153997.0,Consumer Durable,97115.0,18,15.98,6103.0,0.3871,0.0981,0
INR0084978,39,Bengaluru,Self Employed,4.5,680257.0,Owned,603.0,1,0,34512.0,84380.0,Consumer Durable,140791.0,24,15.79,6879.0,0.7302,0.207,0
INR0026817,43,Mumbai,Professional,7.6,429953.0,Family Owned,770.0,0,0,13134.0,42437.0,Personal Loan,128541.0,48,9.79,3247.0,0.4572,0.299,0
INR0096280,44,Delhi NCR,Salaried,13.6,1026613.0,Owned,725.0,0,0,30926.0,124129.0,Two Wheeler,66296.0,12,12.11,5894.0,0.4304,0.0646,0
INR0027286,52,Bengaluru,Self Employed,24.0,206726.0,Rented,615.0,1,1,3630.0,36805.0,Personal Loan,50169.0,48,18.75,1493.0,0.2974,0.2427,0
INR0001992,33,Bengaluru,Salaried,2.1,502734.0,Owned,604.0,1,3,17960.0,15898.0,Personal Loan,46402.0,12,20.65,4313.0,0.5316,0.0923,1
INR0023857,24,Chennai,Salaried,0.0,370090.0,Owned,634.0,0,1,14813.0,32569.0,Business Loan,280269.0,24,15.54,13661.0,0.9232,0.7573,0
INR0037755,54,Kolkata,Contract,28.9,625670.0,Rented,695.0,1,0,4045.0,24547.0,Personal Loan,598015.0,24,10.04,27607.0,0.6071,0.9558,0
INR0041715,21,Tier 2/3,Salaried,0.0,249555.0,Family Owned,527.0,1,1,9213.0,21774.0,Home Improvement,27376.0,18,21.46,1792.0,0.5292,0.1097,1
INR0094673,33,Mumbai,Self Employed,0.0,711583.0,Family Owned,592.0,5,1,38231.0,229894.0,Personal Loan,269374.0,36,20.58,10091.0,0.8149,0.3786,0
INR0041511,46,Hyderabad,Contract,17.3,442791.0,Owned,610.0,4,1,8875.0,46863.0,Personal Loan,357317.0,24,20.64,18297.0,0.7364,0.807,0
INR0011911,39,Tier 2/3,Professional,6.9,352917.0,Rented,594.0,2,0,9675.0,61913.0,Personal Loan,198546.0,24,17.62,9876.0,0.6648,0.5626,0
INR0021926,38,Bengaluru,Professional,8.2,672606.0,Owned,657.0,0,0,12885.0,127202.0,Personal Loan,140732.0,18,14.38,8739.0,0.3858,0.2092,0
INR0072499,63,Hyderabad,Self Employed,35.9,915945.0,Owned,735.0,0,0,16667.0,160504.0,Personal Loan,815306.0,12,9.18,71369.0,1.1534,0.8901,0
INR0036308,22,Delhi NCR,Salaried,0.0,979730.0,Rented,679.0,2,0,10839.0,221854.0,Personal Loan,327429.0,24,15.49,15952.0,0.3281,0.3342,0
INR0065987,37,Tier 2/3,Salaried,15.3,418710.0,Owned,692.0,1,0,8469.0,90242.0,Consumer Durable,167906.0,36,12.98,5656.0,0.4048,0.401,0
INR0011637,22,Ahmedabad,Contract,0.0,529844.0,Owned,641.0,1,1,4781.0,31349.0,Two Wheeler,121947.0,24,16.74,6014.0,0.2445,0.2302,0
INR0009117,53,Hyderabad,Self Employed,27.5,1263242.0,Family Owned,795.0,0,0,47850.0,331000.0,Home Improvement,525217.0,60,9.57,11049.0,0.5595,0.4158,0
INR0099456,26,Delhi NCR,Self Employed,2.8,120000.0,Rented,596.0,2,0,2742.0,,Home Improvement,20000.0,60,20.57,536.0,0.3278,0.1667,0
INR0036289,32,Ahmedabad,Self Employed,4.3,711835.0,Rented,615.0,3,0,8337.0,50641.0,Personal Loan,188595.0,36,17.38,6759.0,0.2545,0.2649,0
INR0068516,47,Mumbai,Salaried,14.8,634305.0,Rented,632.0,2,0,8281.0,59980.0,Consumer Durable,109227.0,36,16.42,3863.0,0.2297,0.1722,0
INR0053131,52,Delhi NCR,Salaried,25.4,889228.0,Owned,716.0,0,0,9445.0,41524.0,Consumer Durable,1092854.0,36,12.11,36358.0,0.6181,1.229,0
INR0019362,23,Pune,Salaried,0.0,377778.0,Rented,502.0,3,0,3401.0,72190.0,Personal Loan,50646.0,48,21.39,1579.0,0.1582,0.1341,0
INR0010051,33,Mumbai,Salaried,13.1,829543.0,Family Owned,681.0,1,0,19992.0,204030.0,Business Loan,193983.0,60,15.29,4645.0,0.3564,0.2338,0
INR0054275,48,Tier 2/3,Salaried,18.6,554116.0,Rented,616.0,0,1,6738.0,37747.0,Personal Loan,151302.0,60,18.53,3886.0,0.2301,0.2731,0
INR0063931,53,Chennai,Self Employed,23.1,630766.0,Owned,698.0,0,0,3218.0,34848.0,Business Loan,1158014.0,18,12.26,70759.0,1.25,1.8359,0
INR0049156,31,Hyderabad,Salaried,6.7,1001432.0,Rented,655.0,0,0,9139.0,378889.0,Personal Loan,489463.0,12,16.45,44513.0,0.6429,0.4888,0
INR0044582,35,Tier 2/3,Salaried,9.9,199559.0,Rented,568.0,0,3,10391.0,16212.0,Two Wheeler,84914.0,60,21.78,2334.0,0.7652,0.4255,1
INR0081031,22,Chennai,Salaried,0.0,1069408.0,Owned,561.0,1,1,16829.0,152424.0,Business Loan,369092.0,24,19.92,18770.0,0.3995,0.3451,0
INR0025146,60,Delhi NCR,Self Employed,36.6,585792.0,Owned,822.0,1,0,18510.0,27666.0,Personal Loan,262970.0,36,8.0,8241.0,0.548,0.4489,0
INR0073257,25,Hyderabad,Salaried,0.0,1153453.0,Rented,586.0,3,1,37569.0,72440.0,Two Wheeler,359801.0,36,21.03,13561.0,0.5319,0.3119,0
INR0044061,28,Kolkata,Salaried,4.2,517754.0,Rented,530.0,4,1,6403.0,163855.0,Home Improvement,139424.0,24,21.73,7214.0,0.3156,0.2693,1
INR0073309,49,Hyderabad,Salaried,20.9,866926.0,Rented,687.0,1,0,9928.0,31880.0,Personal Loan,463860.0,36,14.29,15920.0,0.3578,0.5351,0
INR0019209,62,Tier 2/3,Contract,37.0,172214.0,Rented,777.0,0,0,2473.0,56543.0,Business Loan,55598.0,18,8.59,3303.0,0.4025,0.3228,0
INR0063407,33,Hyderabad,Contract,18.1,907972.0,Rented,706.0,0,0,18200.0,23646.0,Personal Loan,797517.0,36,14.61,27495.0,0.6039,0.8784,0
INR0048208,52,Ahmedabad,Salaried,30.9,913704.0,Family Owned,722.0,1,0,22795.0,144166.0,Personal Loan,206102.0,24,12.01,9703.0,0.4268,0.2256,0
INR0094869,43,Ahmedabad,Salaried,17.8,615567.0,Rented,705.0,0,0,3995.0,22940.0,Personal Loan,140658.0,24,14.19,6766.0,0.2098,0.2285,0
INR0060931,59,Ahmedabad,Professional,35.5,1306086.0,Family Owned,853.0,0,0,11126.0,244646.0,Consumer Durable,520968.0,24,8.0,23562.0,0.3187,0.3989,0
INR0029504,36,Delhi NCR,Self Employed,15.2,1168323.0,Rented,702.0,0,0,20220.0,179055.0,Home Improvement,198608.0,36,12.97,6689.0,0.2764,0.17,0
INR0007272,56,Mumbai,Salaried,24.5,659602.0,Owned,764.0,0,0,9990.0,,Business Loan,1400679.0,60,9.7,29551.0,0.7193,2.1235,0
INR0048350,64,Bengaluru,Salaried,32.9,866819.0,Rented,662.0,2,0,10932.0,121158.0,Personal Loan,88996.0,24,15.88,4352.0,0.2116,0.1027,0
INR0072549,36,Ahmedabad,Salaried,0.0,407802.0,Family Owned,618.0,3,0,325.0,16376.0,Two Wheeler,64891.0,24,16.12,3181.0,0.1032,0.1591,0
INR0031578,48,Tier 2/3,Salaried,14.8,310676.0,Family Owned,598.0,3,2,15963.0,22923.0,Personal Loan,137270.0,36,21.13,5181.0,0.8167,0.4418,1
INR0083575,58,Ahmedabad,Salaried,25.3,504335.0,Family Owned,658.0,4,2,10122.0,31892.0,Consumer Durable,153041.0,48,16.89,4407.0,0.3457,0.3035,1
INR0055716,42,Tier 2/3,Salaried,16.4,282360.0,Rented,735.0,0,0,5203.0,13970.0,Home Improvement,190618.0,24,14.1,9161.0,0.6105,0.6751,0
INR0039787,39,Hyderabad,Salaried,14.1,631299.0,Rented,652.0,2,0,14022.0,218042.0,Business Loan,154609.0,36,12.65,5183.0,0.3651,0.2449,0
INR0031254,56,Tier 2/3,Salaried,34.5,194400.0,Owned,741.0,1,0,1487.0,6708.0,Business Loan,100566.0,12,12.56,8962.0,0.645,0.5173,0
INR0041472,53,Bengaluru,Self Employed,21.4,341826.0,Owned,650.0,0,0,11471.0,53701.0,Consumer Durable,80298.0,24,13.63,3841.0,0.5375,0.2349,0
INR0030848,42,Kolkata,Salaried,9.5,602403.0,Rented,576.0,2,1,12615.0,59333.0,Personal Loan,101577.0,24,18.98,5119.0,0.3533,0.1686,0
INR0050613,22,Delhi NCR,Salaried,0.0,385094.0,Family Owned,581.0,1,0,7146.0,17142.0,Two Wheeler,69652.0,36,18.41,2533.0,0.3016,0.1809,0
INR0032040,51,Mumbai,Self Employed,18.6,958469.0,Family Owned,686.0,0,1,10181.0,551209.0,Home Improvement,369528.0,36,14.46,12713.0,0.2866,0.3855,0
INR0045913,39,Tier 2/3,Salaried,12.9,410298.0,Family Owned,532.0,2,0,5724.0,43397.0,Home Improvement,176965.0,24,20.18,9022.0,0.4313,0.4313,1
INR0078824,23,Tier 2/3,Salaried,0.0,788152.0,Owned,661.0,1,0,37860.0,154947.0,Two Wheeler,201871.0,18,15.13,12606.0,0.7684,0.2561,0
INR0036529,33,Mumbai,Salaried,14.4,542658.0,Owned,569.0,3,1,21122.0,30919.0,Personal Loan,161461.0,48,19.24,4849.0,0.5743,0.2975,0
INR0096933,33,Bengaluru,Salaried,1.9,1697305.0,Family Owned,617.0,0,1,13988.0,32625.0,Two Wheeler,451611.0,60,19.43,11823.0,0.1825,0.2661,0
INR0053756,52,Tier 2/3,Self Employed,21.8,1322324.0,Owned,726.0,0,0,22506.0,290019.0,Consumer Durable,64456.0,24,12.19,3040.0,0.2318,0.0487,0
INR0000162,33,Delhi NCR,Salaried,6.9,577844.0,Family Owned,640.0,2,0,17294.0,24731.0,Personal Loan,238924.0,24,15.4,11630.0,0.6007,0.4135,0
INR0041761,21,Delhi NCR,Professional,0.0,543229.0,Owned,586.0,1,2,13852.0,23463.0,Personal Loan,265334.0,60,17.37,6647.0,0.4528,0.4884,0
INR0053715,21,Bengaluru,Salaried,0.0,387564.0,Family Owned,601.0,0,0,2169.0,,Two Wheeler,20000.0,18,17.27,1269.0,0.1064,0.0516,0
INR0028749,22,Delhi NCR,Salaried,0.0,758599.0,Rented,641.0,0,1,30310.0,165452.0,Personal Loan,269357.0,12,16.98,24564.0,0.868,0.3551,0
INR0067808,61,Hyderabad,Self Employed,30.1,792594.0,Rented,675.0,0,0,43069.0,158692.0,Personal Loan,253819.0,24,13.36,12110.0,0.8354,0.3202,0
INR0087721,37,Tier 2/3,Salaried,13.0,317919.0,Owned,624.0,3,0,13233.0,13462.0,Personal Loan,107640.0,36,16.48,3810.0,0.6433,0.3386,1
INR0039458,22,Mumbai,Self Employed,0.0,645593.0,Owned,627.0,1,0,22849.0,58149.0,Personal Loan,123062.0,18,16.46,7762.0,0.569,0.1906,1
INR0000548,47,Kolkata,Self Employed,17.0,608271.0,Rented,663.0,2,2,26419.0,72714.0,Two Wheeler,94692.0,36,18.23,3434.0,0.5889,0.1557,1
INR0023197,49,Delhi NCR,Salaried,17.3,343411.0,Family Owned,673.0,0,0,6010.0,24764.0,Home Improvement,69057.0,24,15.76,3373.0,0.3279,0.2011,0
INR0009960,54,Chennai,Salaried,23.4,591599.0,Rented,642.0,3,0,6490.0,95069.0,Two Wheeler,85108.0,24,15.9,4163.0,0.2161,0.1439,0
INR0008986,48,Bengaluru,Contract,21.0,363725.0,Owned,616.0,3,0,4038.0,42458.0,Consumer Durable,255826.0,12,16.55,23278.0,0.9012,0.7033,0
INR0022066,61,Tier 2/3,Salaried,24.0,540207.0,Rented,678.0,1,0,571.0,23488.0,Home Improvement,842181.0,12,13.63,75469.0,1.25,1.559,0
INR0026338,58,Hyderabad,Contract,36.4,3626167.0,Rented,809.0,1,0,83794.0,1751525.0,Personal Loan,1216658.0,12,8.0,105835.0,0.6275,0.3355,0
INR0031163,59,Mumbai,Salaried,26.1,586584.0,Owned,677.0,1,0,2305.0,100714.0,Consumer Durable,133522.0,24,15.08,6479.0,0.1797,0.2276,0
INR0061363,50,Hyderabad,Self Employed,15.8,723549.0,Family Owned,711.0,1,0,13467.0,137278.0,Two Wheeler,186470.0,36,13.23,6303.0,0.3279,0.2577,0
INR0017695,60,Tier 2/3,Self Employed,32.1,586573.0,Family Owned,788.0,2,1,10137.0,,Home Improvement,134588.0,24,11.64,6313.0,0.3365,0.2294,0
INR0024612,48,Mumbai,Salaried,29.3,590662.0,Owned,681.0,0,0,33243.0,285416.0,Personal Loan,627925.0,36,13.52,21315.0,1.1084,1.0631,0
INR0027645,62,Ahmedabad,Salaried,24.7,363847.0,Owned,694.0,0,0,3897.0,112397.0,Home Improvement,26797.0,24,12.83,1272.0,0.1705,0.0736,0
INR0005983,52,Bengaluru,Professional,28.0,995172.0,Family Owned,753.0,1,0,10727.0,35657.0,Home Improvement,387422.0,18,12.42,23702.0,0.4151,0.3893,0
INR0086430,35,Mumbai,Salaried,13.3,781046.0,Rented,745.0,3,0,14134.0,153776.0,Consumer Durable,222721.0,24,11.51,10433.0,0.3774,0.2852,0
INR0045388,55,Hyderabad,Salaried,21.1,1206343.0,Owned,692.0,0,0,6630.0,56771.0,Personal Loan,721950.0,12,14.79,65089.0,0.7134,0.5985,0
INR0068159,26,Tier 2/3,Salaried,0.0,230179.0,Family Owned,624.0,0,1,6400.0,14310.0,Two Wheeler,55532.0,36,18.14,2011.0,0.4385,0.2413,0
INR0099549,48,Hyderabad,Salaried,17.5,543877.0,Rented,675.0,1,0,9709.0,13885.0,Two Wheeler,135662.0,12,15.53,12279.0,0.4851,0.2494,0
INR0059303,63,Bengaluru,Salaried,40.0,1336265.0,Rented,752.0,0,0,63849.0,56836.0,Personal Loan,549525.0,60,11.29,12027.0,0.6814,0.4112,0
INR0064115,32,Tier 2/3,Self Employed,4.2,331072.0,Owned,614.0,4,0,12764.0,8652.0,Two Wheeler,118450.0,36,18.98,4341.0,0.62,0.3578,0
INR0040972,35,Bengaluru,Salaried,6.3,657305.0,Family Owned,560.0,3,0,27586.0,44872.0,Consumer Durable,208874.0,24,19.48,10578.0,0.6967,0.3178,0
INR0072069,25,Pune,Professional,0.0,1216880.0,Rented,676.0,1,0,20351.0,153853.0,Home Improvement,168801.0,36,14.69,5826.0,0.2581,0.1387,0
INR0056235,24,Tier 2/3,Professional,0.0,469044.0,Owned,717.0,0,0,9185.0,109137.0,Personal Loan,310520.0,36,12.01,10314.0,0.4989,0.662,0
INR0080573,30,Bengaluru,Salaried,0.0,750849.0,Family Owned,624.0,3,3,18077.0,19153.0,Personal Loan,212058.0,12,19.14,19556.0,0.6014,0.2824,1
INR0078949,56,Hyderabad,Salaried,24.6,900383.0,Family Owned,747.0,2,0,19435.0,216974.0,Personal Loan,511936.0,24,13.68,24502.0,0.5856,0.5686,0
INR0081201,50,Delhi NCR,Salaried,16.0,1020284.0,Owned,664.0,0,0,2762.0,70096.0,Personal Loan,941108.0,48,14.1,25765.0,0.3355,0.9224,0
INR0035917,46,Kolkata,Salaried,26.4,851801.0,Rented,695.0,0,0,5466.0,81060.0,Business Loan,974865.0,24,14.29,46942.0,0.7383,1.1445,0
INR0075604,50,Delhi NCR,Professional,16.2,820868.0,Rented,715.0,0,0,12980.0,440970.0,Personal Loan,259242.0,24,14.09,12457.0,0.3719,0.3158,0
INR0050833,59,Mumbai,Contract,26.3,631380.0,Owned,716.0,1,0,10337.0,120794.0,Personal Loan,213975.0,18,12.34,13082.0,0.4451,0.3389,0
INR0025802,38,Tier 2/3,Professional,4.5,274869.0,Owned,506.0,3,2,6291.0,13865.0,Consumer Durable,142827.0,24,21.64,7384.0,0.597,0.5196,1
INR0068276,41,Ahmedabad,Salaried,19.3,1081477.0,Owned,631.0,0,0,27682.0,78924.0,Personal Loan,581116.0,18,14.85,36210.0,0.7089,0.5373,0
INR0029227,24,Bengaluru,Self Employed,0.0,1042269.0,Rented,612.0,2,3,22664.0,77958.0,Business Loan,1001399.0,18,19.3,64519.0,1.0038,0.9608,1
INR0008363,54,Bengaluru,Salaried,29.0,296670.0,Rented,719.0,1,0,4770.0,16557.0,Home Improvement,143077.0,24,13.98,6868.0,0.4708,0.4823,0
INR0057667,59,Chennai,Salaried,30.0,657885.0,Family Owned,797.0,2,0,17357.0,46653.0,Personal Loan,846145.0,36,9.95,27285.0,0.8143,1.2862,0
INR0075699,59,Pune,Salaried,26.8,1260123.0,Owned,749.0,1,2,27353.0,194421.0,Consumer Durable,290185.0,36,12.89,9762.0,0.3534,0.2303,0
INR0065567,61,Hyderabad,Salaried,38.1,1788469.0,Family Owned,839.0,0,0,648.0,422514.0,Home Improvement,683246.0,36,8.0,21410.0,0.148,0.382,0
INR0033176,32,Ahmedabad,Salaried,10.5,639838.0,Family Owned,667.0,1,0,2372.0,72834.0,Personal Loan,51202.0,36,14.16,1754.0,0.0774,0.08,0
INR0031277,57,Tier 2/3,Salaried,28.2,587177.0,Owned,691.0,2,0,17920.0,125155.0,Personal Loan,138498.0,18,14.4,8601.0,0.542,0.2359,0
INR0093527,29,Mumbai,Self Employed,0.0,288038.0,Rented,536.0,4,2,5837.0,57896.0,Home Improvement,91361.0,24,22.35,4756.0,0.4413,0.3172,1
INR0047563,42,Tier 2/3,Salaried,15.2,182814.0,Rented,695.0,0,0,1470.0,12225.0,Home Improvement,20000.0,60,14.85,474.0,0.1276,0.1094,0
INR0034909,65,Delhi NCR,Salaried,34.0,866865.0,Rented,704.0,0,0,38289.0,106122.0,Personal Loan,715304.0,36,14.1,24483.0,0.869,0.8252,0
INR0008084,53,Mumbai,Salaried,21.2,1085949.0,Rented,751.0,0,1,29222.0,144821.0,Personal Loan,172492.0,24,10.76,8020.0,0.4115,0.1588,0
INR0088095,32,Bengaluru,Self Employed,7.1,911879.0,Owned,568.0,4,3,21227.0,149057.0,Personal Loan,143817.0,18,24.1,9600.0,0.4057,0.1577,1
INR0066021,32,Ahmedabad,Self Employed,0.0,635905.0,Rented,609.0,2,1,5081.0,64705.0,Two Wheeler,425663.0,36,20.53,15934.0,0.3966,0.6694,0
INR0070134,43,Chennai,Professional,3.0,845117.0,Rented,687.0,0,0,21320.0,412332.0,Business Loan,415358.0,60,11.44,9122.0,0.4323,0.4915,0
INR0026977,51,Pune,Professional,16.4,1266047.0,Owned,728.0,0,0,1590.0,37229.0,Personal Loan,101081.0,12,11.46,8955.0,0.1,0.0798,0
INR0021018,25,Bengaluru,Salaried,6.9,453419.0,Family Owned,609.0,0,0,3736.0,40125.0,Consumer Durable,52064.0,60,16.36,1276.0,0.1326,0.1148,0
INR0089259,64,Bengaluru,Professional,26.3,1661480.0,Family Owned,783.0,0,0,19558.0,427520.0,Personal Loan,819675.0,24,11.16,38264.0,0.4176,0.4933,0
