application_id,age,city_tier,employment_type,employment_years,annual_income_inr,residence_type,bureau_score,credit_inquiries_6m,overdue_accounts,existing_emi_inr,bank_balance_inr,loan_type,loan_amount_inr,loan_term_months,interest_rate,proposed_emi_inr,foir,loan_to_income_ratio,default
INR0000159,29,Kolkata,Professional,1.3,300609.0,Owned,581.0,3,0,10710.0,10804.0,Business Loan,92076.0,48,18.2,2714.0,0.5359,0.3063,0
INR0000160,60,Mumbai,Salaried,26.0,960109.0,Rented,750.0,0,0,31961.0,118017.0,Business Loan,751808.0,24,9.38,34477.0,0.8304,0.783,0
INR0000161,25,Tier 2/3,Professional,1.8,2010353.0,Rented,641.0,0,1,68484.0,154035.0,Two Wheeler,472203.0,24,13.7,22605.0,0.5437,0.2349,0
INR0000162,33,Delhi NCR,Salaried,6.9,577844.0,Family Owned,640.0,2,0,17294.0,24731.0,Personal Loan,238924.0,24,15.4,11630.0,0.6007,0.4135,0
INR0000163,32,Mumbai,Salaried,0.0,157405.0,Owned,621.0,0,0,5754.0,18170.0,Two Wheeler,27293.0,48,16.28,777.0,0.498,0.1734,0
INR0000164,21,Hyderabad,Salaried,1.3,443607.0,Owned,635.0,1,0,3762.0,92538.0,Consumer Durable,89136.0,36,16.85,3171.0,0.1876,0.2009,0
INR0000165,57,Bengaluru,Salaried,25.2,307349.0,Rented,705.0,0,0,5326.0,25036.0,Two Wheeler,31908.0,12,13.73,2861.0,0.3197,0.1038,0
INR0000166,48,Tier 2/3,Salaried,5.5,243547.0,Owned,643.0,1,0,5424.0,31525.0,Personal Loan,34365.0,24,15.45,1674.0,0.3497,0.1411,0
INR0000167,55,Tier 2/3,Self Employed,26.2,495633.0,Owned,722.0,0,0,14314.0,24311.0,Consumer Durable,214395.0,36,11.43,7062.0,0.5176,0.4326,0
INR0000168,36,Bengaluru,Salaried,15.7,941524.0,Family Owned,733.0,0,0,15934.0,215194.0,Personal Loan,631389.0,48,11.38,16435.0,0.4126,0.6706,0
INR0000169,48,Tier 2/3,Professional,19.9,646700.0,Owned,673.0,0,0,5354.0,60953.0,Personal Loan,132866.0,24,14.62,6419.0,0.2184,0.2055,0
INR0000170,24,Bengaluru,Salaried,0.0,3309866.0,Owned,770.0,0,0,54956.0,486013.0,Personal Loan,767978.0,24,11.79,36076.0,0.33,0.232,0
INR0000171,62,Hyderabad,Contract,26.7,737524.0,Rented,710.0,0,0,1130.0,31298.0,Consumer Durable,44076.0,36,13.18,1489.0,0.0426,0.0598,0
INR0000172,42,Delhi NCR,Salaried,22.4,543600.0,Rented,663.0,1,1,5234.0,21027.0,Two Wheeler,129365.0,36,17.5,4644.0,0.2181,0.238,0
INR0000173,23,Tier 2/3,Salaried,0.0,261433.0,Rented,536.0,2,0,10805.0,21684.0,Home Improvement,335171.0,36,18.39,12182.0,1.0551,1.2821,0
INR0000174,46,Delhi NCR,Salaried,21.2,811119.0,Owned,646.0,3,0,6969.0,241487.0,Two Wheeler,180744.0,12,16.09,16406.0,0.3458,0.2228,0
INR0000175,34,Mumbai,Salaried,3.4,902544.0,Owned,650.0,0,0,16405.0,177987.0,Personal Loan,253199.0,36,14.47,8712.0,0.334,0.2805,0
INR0000176,56,Chennai,Salaried,19.3,227077.0,Family Owned,802.0,0,0,4120.0,17769.0,Consumer Durable,98880.0,24,9.84,4556.0,0.4585,0.4354,0
INR0000177,32,Tier 2/3,Self Employed,10.6,,Rented,699.0,0,0,11163.0,26048.0,Consumer Durable,52380.0,18,9.97,3145.0,0.5132,0.1566,0
INR0000178,56,Tier 2/3,Salaried,24.3,479673.0,Family Owned,768.0,0,0,4198.0,49521.0,Business Loan,151259.0,36,10.34,4905.0,0.2277,0.3153,0
INR0000179,63,Kolkata,Salaried,36.8,530058.0,Rented,827.0,0,0,6759.0,100242.0,Consumer Durable,172436.0,60,8.08,3503.0,0.2323,0.3253,0
INR0000180,58,Tier 2/3,Self Employed,27.0,758240.0,Rented,681.0,0,0,14020.0,50537.0,Business Loan,213446.0,18,13.3,13145.0,0.4299,0.2815,0
INR0000181,44,Tier 2/3,Salaried,15.9,353890.0,Family Owned,655.0,0,0,3497.0,26318.0,Personal Loan,123251.0,60,12.52,2774.0,0.2126,0.3483,0
INR0000182,30,Hyderabad,Self Employed,0.0,1694533.0,Family Owned,713.0,0,0,8393.0,695551.0,Personal Loan,434616.0,36,12.92,14626.0,0.163,0.2565,0
INR0000183,35,Bengaluru,Salaried,13.9,2124274.0,Rented,695.0,0,0,13776.0,,Consumer Durable,966808.0,18,12.28,59084.0,0.4116,0.4551,0
INR0000184,55,Kolkata,Self Employed,25.8,383256.0,Rented,631.0,0,1,5377.0,23305.0,Personal Loan,75395.0,12,18.67,6936.0,0.3855,0.1967,0
INR0000185,25,Ahmedabad,Salaried,0.0,587902.0,Family Owned,610.0,2,1,6563.0,92602.0,Personal Loan,141699.0,24,17.73,7056.0,0.278,0.241,0
INR0000186,52,Bengaluru,Salaried,25.0,2072179.0,Family Owned,682.0,0,0,48990.0,298242.0,Two Wheeler,690435.0,36,13.52,23438.0,0.4194,0.3332,0
INR0000187,42,Mumbai,Self Employed,11.8,1566904.0,Owned,760.0,0,0,41336.0,59372.0,Business Loan,530813.0,12,9.78,46612.0,0.6735,0.3388,0
INR0000188,27,Kolkata,Self Employed,1.2,225020.0,Rented,587.0,2,0,4523.0,11842.0,Business Loan,120737.0,48,20.08,3679.0,0.4374,0.5366,0
INR0000189,49,Delhi NCR,Salaried,14.6,439703.0,Owned,596.0,2,0,6616.0,62583.0,Personal Loan,46255.0,60,18.11,1177.0,0.2127,0.1052,0
INR0000190,36,Tier 2/3,Self Employed,7.5,852178.0,Rented,747.0,1,0,3731.0,224333.0,Personal Loan,147817.0,24,12.11,6966.0,0.1506,0.1735,0
INR0000191,49,Delhi NCR,Contract,13.9,564203.0,Rented,645.0,0,0,24015.0,52075.0,Consumer Durable,398047.0,24,15.0,19299.0,0.9212,0.7055,0
INR0000192,51,Mumbai,Self Employed,25.4,1601600.0,Rented,651.0,0,0,55903.0,62527.0,Business Loan,585870.0,36,15.66,20498.0,0.5724,0.3658,0
INR0000193,61,Tier 2/3,Professional,38.2,731407.0,Owned,775.0,0,0,16615.0,98740.0,Two Wheeler,150353.0,12,11.31,13311.0,0.491,0.2056,0
INR0000194,45,Delhi NCR,Professional,17.9,1571042.0,Owned,648.0,2,1,13707.0,89794.0,Consumer Durable,442376.0,60,16.0,10758.0,0.1869,0.2816,0
INR0000195,29,Delhi NCR,Contract,0.0,386553.0,Owned,641.0,4,0,2479.0,19036.0,Personal Loan,56365.0,48,15.13,1572.0,0.1258,0.1458,0
INR0000196,64,Pune,Salaried,29.9,962920.0,Rented,649.0,1,0,22653.0,,Personal Loan,640347.0,24,16.68,31563.0,0.6756,0.665,0
INR0000197,24,Tier 2/3,Salaried,0.0,360446.0,Owned,647.0,2,1,16993.0,169416.0,Personal Loan,27802.0,18,16.78,1758.0,0.6242,0.0771,0
INR0000198,49,Delhi NCR,Salaried,10.0,1948794.0,Owned,647.0,4,1,13050.0,235609.0,Two Wheeler,166553.0,24,18.15,8327.0,0.1316,0.0855,0
INR0000199,42,Bengaluru,Self Employed,13.7,662376.0,Family Owned,619.0,2,0,5381.0,154416.0,Personal Loan,136584.0,24,16.52,6722.0,0.2193,0.2062,0
INR0000200,23,Kolkata,Self Employed,0.0,261994.0,Owned,608.0,1,0,11562.0,52358.0,Consumer Durable,42480.0,12,18.48,3904.0,0.7084,0.1621,0
INR0000201,63,Tier 2/3,Salaried,29.4,176268.0,Owned,629.0,0,2,8743.0,34448.0,Two Wheeler,20000.0,36,17.65,720.0,0.6442,0.1135,1
INR0000202,61,Hyderabad,Professional,29.4,1298124.0,Rented,749.0,0,0,39177.0,197064.0,Business Loan,971870.0,36,10.61,31640.0,0.6546,0.7487,0
INR0000203,58,Delhi NCR,Professional,27.7,509616.0,Family Owned,660.0,0,0,15805.0,142963.0,Consumer Durable,147699.0,18,16.06,9288.0,0.5909,0.2898,0
INR0000204,49,Mumbai,Salaried,18.7,1344391.0,Owned,562.0,0,2,56329.0,51452.0,Consumer Durable,1392032.0,24,21.52,71887.0,1.1445,1.0354,1
INR0000205,38,Delhi NCR,Salaried,1.9,902127.0,Family Owned,682.0,0,1,15667.0,108288.0,Two Wheeler,107001.0,36,16.54,3790.0,0.2588,0.1186,0
INR0000206,39,Delhi NCR,Salaried,8.7,449684.0,Family Owned,587.0,3,2,8129.0,36138.0,Two Wheeler,128017.0,48,19.26,3845.0,0.3195,0.2847,0
INR0000207,61,Ahmedabad,Salaried,33.0,271768.0,Rented,723.0,1,0,2857.0,48899.0,Personal Loan,106813.0,12,11.41,9461.0,0.5439,0.393,0
INR0000208,51,Mumbai,Professional,17.9,3367351.0,Family Owned,716.0,0,0,108019.0,48874.0,Personal Loan,1730952.0,24,13.44,82652.0,0.6795,0.514,0
INR0000209,29,Hyderabad,Self Employed,0.0,682063.0,Owned,635.0,0,0,16898.0,201067.0,Home Improvement,45639.0,24,14.19,2195.0,0.3359,0.0669,0
INR0000210,47,Ahmedabad,Salaried,16.4,474893.0,Family Owned,496.0,0,1,19455.0,62557.0,Two Wheeler,29621.0,36,23.06,1147.0,0.5206,0.0624,0
INR0000211,21,Pune,Professional,0.0,250668.0,Family Owned,629.0,1,1,5600.0,12081.0,Personal Loan,85054.0,12,17.89,7793.0,0.6412,0.3393,0
INR0000212,37,Delhi NCR,Professional,4.0,1028998.0,Owned,674.0,2,0,12346.0,48672.0,Personal Loan,101726.0,18,15.68,6379.0,0.2184,0.0989,0
INR0000213,46,Tier 2/3,Professional,9.6,385164.0,Rented,669.0,1,0,12198.0,94784.0,Personal Loan,55766.0,24,15.38,2714.0,0.4646,0.1448,0
INR0000214,24,Ahmedabad,Self Employed,1.0,336270.0,Owned,572.0,3,0,14435.0,69791.0,Consumer Durable,52046.0,18,18.55,3335.0,0.6341,0.1548,0
INR0000215,57,Kolkata,Salaried,28.2,391555.0,Family Owned,674.0,0,1,6993.0,40090.0,Personal Loan,284149.0,24,15.02,13780.0,0.6366,0.7257,0
INR0000216,33,Delhi NCR,Salaried,2.4,285925.0,Family Owned,622.0,2,1,6664.0,60112.0,Home Improvement,69596.0,24,17.58,3460.0,0.4249,0.2434,0
INR0000217,63,Mumbai,Salaried,39.3,609932.0,Rented,785.0,0,0,12061.0,90410.0,Personal Loan,422100.0,12,10.75,37257.0,0.9703,0.692,0
INR0000218,33,Tier 2/3,Contract,9.9,120000.0,Owned,608.0,0,1,3503.0,10671.0,Personal Loan,26759.0,24,14.99,1297.0,0.48,0.223,0
INR0000219,36,Bengaluru,Self Employed,10.5,1763828.0,Owned,696.0,0,0,27883.0,280112.0,Two Wheeler,145072.0,18,13.65,8959.0,0.2506,0.0822,0
INR0000220,35,Bengaluru,Salaried,7.0,1219540.0,Family Owned,595.0,2,1,8029.0,125924.0,Personal Loan,356002.0,60,18.37,9113.0,0.1687,0.2919,0
INR0000221,42,Hyderabad,Self Employed,13.5,982002.0,Rented,656.0,0,1,25971.0,121580.0,Home Improvement,543397.0,36,13.67,18484.0,0.5432,0.5534,0
INR0000222,54,Ahmedabad,Salaried,22.6,1073693.0,Owned,740.0,0,0,18660.0,342980.0,Business Loan,1024925.0,60,10.84,22205.0,0.4567,0.9546,0
INR0000223,28,Tier 2/3,Salaried,0.0,292461.0,Rented,685.0,0,0,1998.0,79889.0,Personal Loan,76148.0,48,13.61,2066.0,0.1668,0.2604,0
INR0000224,56,Bengaluru,Professional,25.2,341813.0,Rented,750.0,0,0,11777.0,80567.0,Business Loan,108985.0,60,12.39,2446.0,0.4993,0.3188,0
INR0000225,24,Tier 2/3,Salaried,0.0,604059.0,Owned,652.0,1,0,5956.0,125335.0,Home Improvement,738855.0,48,17.71,21593.0,0.5473,1.2231,0
INR0000226,22,Mumbai,Salaried,0.0,264312.0,Owned,633.0,0,0,4373.0,30076.0,Personal Loan,40540.0,36,13.94,1384.0,0.2614,0.1534,0
INR0000227,29,Hyderabad,Salaried,0.0,1013713.0,Rented,636.0,2,0,4759.0,234920.0,Personal Loan,737001.0,36,17.48,26454.0,0.3695,0.727,0
INR0000228,48,Pune,Salaried,5.9,624808.0,Owned,703.0,1,0,12773.0,44228.0,Personal Loan,311974.0,60,13.81,7228.0,0.3841,0.4993,0
INR0000229,64,Mumbai,Professional,33.8,651628.0,Family Owned,671.0,0,0,14556.0,103452.0,Home Improvement,247615.0,60,16.86,6136.0,0.3811,0.38,0
INR0000230,25,Delhi NCR,Self Employed,0.0,1183956.0,Rented,646.0,1,0,2305.0,116193.0,Business Loan,1079843.0,24,15.63,52683.0,0.5573,0.9121,0
INR0000231,22,Chennai,Salaried,0.0,1264651.0,Owned,524.0,0,1,34002.0,56763.0,Two Wheeler,148373.0,24,20.27,7571.0,0.3945,0.1173,1
INR0000232,32,Tier 2/3,Self Employed,5.3,510349.0,Owned,,0,0,10976.0,23583.0,Two Wheeler,122786.0,36,13.98,4195.0,0.3567,0.2406,1
INR0000233,36,Pune,Salaried,0.0,2668612.0,Family Owned,591.0,0,1,130091.0,168029.0,Personal Loan,1874185.0,24,18.46,93981.0,1.0076,0.7023,0
INR0000234,63,Tier 2/3,Salaried,34.2,387282.0,Family Owned,724.0,1,0,4460.0,35177.0,Home Improvement,446872.0,36,13.11,15081.0,0.6055,1.1539,0
INR0000235,41,Tier 2/3,Self Employed,13.7,1137630.0,Rented,710.0,0,0,49054.0,89910.0,Business Loan,488605.0,24,12.41,23095.0,0.761,0.4295,0
INR0000236,38,Chennai,Professional,13.7,1468223.0,Owned,721.0,0,0,83636.0,267851.0,Personal Loan,377477.0,36,13.29,12771.0,0.788,0.2571,0
INR0000237,29,Tier 2/3,Salaried,0.0,607701.0,Family Owned,613.0,4,0,14171.0,38583.0,Business Loan,360290.0,12,16.84,32833.0,0.9282,0.5929,1
INR0000238,62,Mumbai,Salaried,32.2,893573.0,Rented,755.0,1,0,21097.0,141166.0,Two Wheeler,222653.0,36,11.71,7365.0,0.3822,0.2492,1
INR0000239,62,Mumbai,Salaried,25.5,317087.0,Rented,616.0,3,0,7217.0,18993.0,Home Improvement,144989.0,36,18.33,5265.0,0.4724,0.4573,0
INR0000240,56,Tier 2/3,Professional,22.4,600678.0,Family Owned,614.0,0,0,5518.0,51375.0,Business Loan,144287.0,36,15.85,5062.0,0.2114,0.2402,0
INR0000241,55,Tier 2/3,Salaried,24.0,487545.0,Rented,630.0,3,2,20814.0,58147.0,Personal Loan,652111.0,24,19.17,32927.0,1.25,1.3375,0
INR0000242,59,Delhi NCR,Contract,29.9,1489747.0,Owned,798.0,0,0,25756.0,272303.0,Business Loan,781349.0,36,8.0,24485.0,0.4047,0.5245,0
INR0000243,41,Hyderabad,Self Employed,9.9,562296.0,Rented,684.0,1,0,17648.0,149916.0,Consumer Durable,624601.0,48,15.26,17464.0,0.7493,1.1108,0
INR0000244,39,Pune,Professional,15.0,705963.0,Rented,699.0,0,0,16364.0,44811.0,Consumer Durable,118916.0,48,13.42,3215.0,0.3328,0.1684,0
INR0000245,21,Tier 2/3,Self Employed,0.0,240228.0,Family Owned,599.0,1,1,6200.0,8358.0,Business Loan,77187.0,18,16.69,4877.0,0.5533,0.3213,0
INR0000246,63,Pune,Salaried,36.1,520232.0,Rented,708.0,1,0,8848.0,78913.0,Home Improvement,53282.0,36,13.21,1801.0,0.2456,0.1024,0
INR0000247,51,Chennai,Salaried,22.5,838520.0,Family Owned,698.0,0,0,20025.0,65651.0,Consumer Durable,475482.0,48,13.31,12829.0,0.4702,0.567,0
INR0000248,27,Bengaluru,Salaried,0.0,485737.0,Owned,626.0,2,1,18252.0,86727.0,Business Loan,233759.0,36,17.15,8351.0,0.6572,0.4812,0
INR0000249,23,Chennai,Salaried,1.6,663350.0,Owned,719.0,0,0,9771.0,9196.0,Two Wheeler,231543.0,24,13.86,11102.0,0.3776,0.3491,0
INR0000250,43,Ahmedabad,Salaried,10.2,264439.0,Rented,745.0,1,0,3919.0,36002.0,Personal Loan,71364.0,60,11.72,1577.0,0.2494,0.2699,0
INR0000251,37,Tier 2/3,Salaried,1.5,333689.0,Rented,669.0,1,0,15115.0,12972.0,Personal Loan,28361.0,18,16.29,1787.0,0.6078,0.085,0
INR0000252,48,Chennai,Contract,27.0,465563.0,Rented,632.0,3,0,26790.0,29844.0,Personal Loan,151853.0,60,16.02,3694.0,0.7857,0.3262,1
INR0000253,36,Delhi NCR,Salaried,3.5,343217.0,Rented,622.0,2,0,7464.0,14106.0,Business Loan,91625.0,60,15.81,2219.0,0.3386,0.267,0
INR0000254,39,Delhi NCR,Self Employed,10.8,952190.0,Rented,658.0,0,1,32118.0,93955.0,Consumer Durable,398537.0,48,15.17,11125.0,0.545,0.4185,0
INR0000255,53,Kolkata,Salaried,20.6,710013.0,Owned,706.0,0,0,13653.0,71858.0,Personal Loan,86615.0,60,13.42,1989.0,0.2644,0.122,0
INR0000256,46,Tier 2/3,Professional,13.7,1336656.0,Family Owned,658.0,0,0,36052.0,391206.0,Personal Loan,255795.0,12,15.6,23160.0,0.5316,0.1914,0
INR0000257,27,Mumbai,Self Employed,3.6,192070.0,Family Owned,614.0,3,0,684.0,8817.0,Personal Loan,34730.0,24,16.45,1708.0,0.1495,0.1808,0
INR0000258,39,Mumbai,Self Employed,5.5,638539.0,Family Owned,583.0,2,0,12200.0,39367.0,Two Wheeler,101179.0,60,18.03,2571.0,0.2776,0.1585,0
INR0000259,61,Pune,Salaried,33.9,,Rented,795.0,0,0,6574.0,105133.0,Consumer Durable,78363.0,36,8.31,2467.0,0.2163,0.1562,0
INR0000260,31,Delhi NCR,Salaried,5.5,1892966.0,Family Owned,658.0,0,0,84974.0,116444.0,Home Improvement,284061.0,60,13.56,6545.0,0.5802,0.1501,0
INR0000261,42,Tier 2/3,Salaried,18.0,287534.0,Owned,679.0,1,0,4001.0,94323.0,Personal Loan,244859.0,24,15.23,11899.0,0.6636,0.8516,0
INR0000262,23,Bengaluru,Salaried,0.0,361521.0,Owned,594.0,1,0,1129.0,26801.0,Personal Loan,75731.0,24,20.15,3860.0,0.1656,0.2095,0
INR0000263,38,Delhi NCR,Professional,9.8,626434.0,Rented,613.0,0,0,11591.0,24569.0,Personal Loan,128063.0,24,17.03,6333.0,0.3433,0.2044,0
INR0000264,23,Tier 2/3,Salaried,0.0,385501.0,Owned,613.0,2,1,3223.0,21578.0,Personal Loan,80898.0,36,18.24,2935.0,0.1917,0.2099,0
INR0000265,26,Delhi NCR,Self Employed,2.4,1105756.0,Owned,637.0,0,0,5389.0,60755.0,Business Loan,473497.0,12,15.5,42848.0,0.5235,0.4282,0
INR0000266,29,Bengaluru,Salaried,3.5,1007571.0,Family Owned,745.0,0,0,1797.0,193908.0,Home Improvement,193283.0,24,13.86,9268.0,0.1318,0.1918,0
INR0000267,58,Delhi NCR,Contract,32.3,295017.0,Rented,628.0,1,0,1223.0,46118.0,Home Improvement,49273.0,24,14.53,2378.0,0.1465,0.167,0
INR0000268,59,Mumbai,Contract,32.9,900298.0,Family Owned,733.0,0,0,37810.0,77819.0,Personal Loan,309802.0,48,9.83,7832.0,0.6084,0.3441,0
INR0000269,43,Mumbai,Salaried,23.6,906976.0,Owned,738.0,0,0,12339.0,89825.0,Business Loan,561509.0,36,13.14,18958.0,0.4141,0.6191,0
INR0000270,30,Mumbai,Professional,0.0,439238.0,Owned,535.0,2,1,6017.0,139392.0,Two Wheeler,107250.0,24,20.92,5507.0,0.3149,0.2442,0
INR0000271,40,Delhi NCR,Self Employed,4.1,880990.0,Family Owned,669.0,0,0,39981.0,42987.0,Two Wheeler,491397.0,36,14.18,16837.0,0.7739,0.5578,0
INR0000272,33,Mumbai,Salaried,1.3,648368.0,Rented,651.0,0,0,11637.0,84546.0,Personal Loan,231144.0,36,15.48,8067.0,0.3647,0.3565,0
INR0000273,29,Pune,Contract,4.7,190403.0,Rented,643.0,1,2,8215.0,30169.0,Personal Loan,210585.0,36,16.96,7504.0,0.9907,1.106,0
INR0000274,60,Ahmedabad,Salaried,33.6,1363856.0,Owned,651.0,2,0,7088.0,238543.0,Personal Loan,308139.0,36,15.31,10729.0,0.1568,0.2259,0
INR0000275,48,Bengaluru,Salaried,17.0,609404.0,Owned,785.0,0,0,10333.0,126653.0,Personal Loan,215860.0,36,10.37,7003.0,0.3414,0.3542,0
INR0000276,37,Bengaluru,Contract,8.2,740463.0,Rented,707.0,0,0,3181.0,89550.0,Personal Loan,218825.0,48,13.3,5903.0,0.1472,0.2955,0
INR0000277,45,Hyderabad,Salaried,14.7,279077.0,Family Owned,649.0,0,0,1977.0,38292.0,Personal Loan,96173.0,48,13.74,2615.0,0.1975,0.3446,0
INR0000278,65,Tier 2/3,Self Employed,38.0,1377674.0,Owned,785.0,0,0,28160.0,81282.0,Personal Loan,3000000.0,24,8.16,135901.0,1.25,2.1776,0
INR0000279,57,Tier 2/3,Contract,25.5,324333.0,Rented,655.0,1,0,11761.0,63539.0,Personal Loan,66125.0,12,17.06,6033.0,0.6584,0.2039,0
INR0000280,53,Mumbai,Contract,28.3,656783.0,Family Owned,605.0,1,1,7150.0,59015.0,Home Improvement,90063.0,60,17.03,2240.0,0.1716,0.1371,0
INR0000281,50,Delhi NCR,Professional,18.7,747995.0,Family Owned,639.0,1,0,6848.0,181693.0,Home Improvement,183535.0,12,18.28,16851.0,0.3802,0.2454,0
INR0000282,33,Delhi NCR,Professional,0.0,980208.0,Owned,549.0,2,3,27149.0,117119.0,Consumer Durable,103636.0,24,24.21,5490.0,0.3996,0.1057,0
INR0000283,62,Delhi NCR,Salaried,33.0,489423.0,Owned,714.0,1,0,11212.0,101559.0,Consumer Durable,111149.0,24,10.66,5163.0,0.4015,0.2271,0
INR0000284,52,Pune,Contract,17.2,508072.0,Family Owned,653.0,0,0,6109.0,159772.0,Two Wheeler,247964.0,60,12.95,5635.0,0.2774,0.488,0
INR0000285,35,Chennai,Salaried,0.9,307474.0,Rented,646.0,2,2,8077.0,82630.0,Home Improvement,611181.0,24,20.02,31113.0,1.25,1.9877,1
INR0000286,47,Mumbai,Salaried,17.6,1222590.0,Family Owned,613.0,3,0,18662.0,84864.0,Personal Loan,957888.0,36,16.31,33822.0,0.5151,0.7835,0
INR0000287,23,Bengaluru,Salaried,0.0,961463.0,Rented,591.0,5,2,23711.0,61911.0,Personal Loan,240133.0,36,20.49,8985.0,0.4081,0.2498,1
INR0000288,28,Hyderabad,Self Employed,0.0,776159.0,Family Owned,560.0,0,1,11259.0,89929.0,Personal Loan,363436.0,24,21.45,18756.0,0.4641,0.4683,0
INR0000289,25,Mumbai,Salaried,0.0,410658.0,Family Owned,567.0,2,3,12904.0,47851.0,Personal Loan,158303.0,24,23.65,8342.0,0.6209,0.3855,0
INR0000290,21,Tier 2/3,Salaried,0.0,335109.0,Rented,662.0,0,0,4175.0,17106.0,Personal Loan,197832.0,24,16.25,9711.0,0.4972,0.5904,0
INR0000291,56,Mumbai,Salaried,23.1,689492.0,Family Owned,732.0,0,0,3760.0,62328.0,Two Wheeler,54988.0,36,10.75,1794.0,0.0967,0.0798,0
INR0000292,62,Tier 2/3,Salaried,35.6,1569931.0,Rented,767.0,0,0,11020.0,360769.0,Consumer Durable,538703.0,12,10.6,47511.0,0.4474,0.3431,0
INR0000293,28,Mumbai,Salaried,0.5,1135254.0,Rented,568.0,3,3,31445.0,66015.0,Two Wheeler,173905.0,36,21.51,6597.0,0.4021,0.1532,1
INR0000294,31,Tier 2/3,Salaried,5.6,232153.0,Rented,688.0,1,0,2089.0,180616.0,Personal Loan,103165.0,24,13.76,4941.0,0.3634,0.4444,0
INR0000295,41,Tier 2/3,Salaried,6.7,349136.0,Owned,659.0,1,0,11747.0,13937.0,Personal Loan,105687.0,12,15.04,9541.0,0.7317,0.3027,0
INR0000296,42,Tier 2/3,Salaried,10.6,394510.0,Rented,624.0,3,1,15768.0,12822.0,Two Wheeler,336472.0,60,17.96,8537.0,0.7393,0.8529,0
INR0000297,60,Tier 2/3,Salaried,31.9,350383.0,Rented,746.0,0,0,12640.0,17281.0,Two Wheeler,72869.0,48,11.87,1914.0,0.4985,0.208,0
INR0000298,38,Kolkata,Salaried,9.7,576670.0,Family Owned,658.0,1,1,16074.0,52076.0,Business Loan,297610.0,60,17.12,7415.0,0.4888,0.5161,0
INR0000299,58,Pune,Self Employed,28.8,796044.0,Family Owned,684.0,1,0,11451.0,139753.0,Personal Loan,300063.0,24,13.66,14359.0,0.3891,0.3769,0
INR0000300,43,Kolkata,Salaried,16.9,660299.0,Rented,658.0,0,1,28202.0,7578.0,Consumer Durable,128637.0,60,16.9,3190.0,0.5705,0.1948,0
INR0000301,59,Delhi NCR,Salaried,34.2,2164189.0,Rented,768.0,0,0,752.0,423349.0,Consumer Durable,405039.0,48,9.93,10260.0,0.0611,0.1872,0
INR0000302,57,Hyderabad,Salaried,27.7,605585.0,Rented,729.0,0,0,14476.0,300754.0,Personal Loan,352947.0,48,12.47,9376.0,0.4726,0.5828,0
INR0000303,39,Hyderabad,Salaried,6.5,654484.0,Rented,633.0,2,0,14041.0,60035.0,Consumer Durable,146327.0,60,17.93,3710.0,0.3255,0.2236,0
INR0000304,33,Tier 2/3,Salaried,0.0,361299.0,Family Owned,590.0,0,0,5484.0,119026.0,Consumer Durable,156785.0,12,15.85,14214.0,0.6543,0.4339,1
INR0000305,42,Chennai,Professional,16.3,426967.0,Owned,678.0,0,0,4028.0,97058.0,Two Wheeler,66158.0,24,14.02,3177.0,0.2025,0.1549,0
INR0000306,52,Bengaluru,Salaried,24.9,2528953.0,Rented,745.0,0,1,60087.0,244980.0,Two Wheeler,342642.0,36,12.44,11453.0,0.3395,0.1355,0
INR0000307,61,Pune,Professional,29.8,556417.0,Family Owned,690.0,0,0,14142.0,32364.0,Two Wheeler,181128.0,60,14.55,4267.0,0.397,0.3255,0
INR0000308,34,Delhi NCR,Salaried,6.1,541408.0,Owned,630.0,1,1,14711.0,143257.0,Personal Loan,187474.0,12,18.66,17246.0,0.7083,0.3463,0
INR0000309,48,Delhi NCR,Salaried,25.9,1166645.0,Rented,740.0,0,0,9917.0,386338.0,Consumer Durable,1663498.0,48,10.57,42651.0,0.5407,1.4259,1
INR0000310,53,Chennai,Contract,12.4,888153.0,Rented,675.0,2,0,8548.0,91358.0,Business Loan,96085.0,24,14.08,4617.0,0.1779,0.1082,0
INR0000311,31,Chennai,Salaried,2.2,388264.0,Owned,524.0,6,1,14094.0,25455.0,Business Loan,323922.0,12,23.6,30568.0,1.25,0.8343,1
INR0000312,37,Delhi NCR,Professional,7.6,1283349.0,Rented,605.0,1,1,71385.0,251948.0,Personal Loan,502970.0,24,19.53,25483.0,0.9058,0.3919,1
INR0000313,57,Bengaluru,Salaried,25.8,391480.0,Rented,729.0,0,0,6267.0,10914.0,Home Improvement,90291.0,36,12.89,3037.0,0.2852,0.2306,0
INR0000314,44,Bengaluru,Self Employed,14.3,502338.0,Rented,669.0,1,1,5061.0,182435.0,Two Wheeler,135550.0,18,15.29,8475.0,0.3233,0.2698,0
INR0000315,25,Bengaluru,Self Employed,0.0,529451.0,Rented,630.0,1,2,17222.0,20158.0,Personal Loan,165729.0,18,19.48,10692.0,0.6327,0.313,0
INR0000316,50,Bengaluru,Salaried,18.0,199770.0,Owned,711.0,0,0,10009.0,35259.0,Consumer Durable,73875.0,36,10.85,2413.0,0.7462,0.3698,0
INR0000317,44,Ahmedabad,Salaried,16.7,587476.0,Owned,632.0,2,0,13560.0,64656.0,Home Improvement,77347.0,12,15.91,7014.0,0.4203,0.1317,0
INR0000318,46,Bengaluru,Self Employed,7.0,2022124.0,Rented,679.0,1,0,31247.0,60781.0,Consumer Durable,346512.0,36,13.39,11741.0,0.2551,0.1714,0
